event_id,caseID,object_id,object_type,activity,activity_state,resource_id,resource_location,timestamp,related_objects
e004949,33,comp_033_BOSP_1,component,buffer,exit,outgoing_storage,inbuf,2025-01-05T07:44:00,
e004950,33,comp_033_BOSP_1,component,system,exit,outgoing_storage,shipping,2025-01-05T07:44:00,
e004951,33,comp_033_BOSP_2,component,buffer,exit,ws-01_S1toS8,outbuf_to_store,2025-01-05T07:44:40,
e004952,34,prod_034_car_tl,product,disassembly,complete,ws-02_S1toS8,workstation,2025-01-05T07:45:19,comp_034_BAT:removed
e004953,34,comp_034_BAT,component,object,created,ws-02_S1toS8,workstation,2025-01-05T07:45:19,prod_034_car_tl:parent
e004954,33,comp_033_BOSP_2,component,transport,load,logistics_resource_01,vehicle,2025-01-05T07:45:40,
e004955,34,comp_034_BAT,component,buffer,enter,ws-02_S1toS8,outbuf_to_store,2025-01-05T07:46:19,
e004956,34,prod_034_car_tl,product,disassembly,start,ws-02_S1toS8,workstation,2025-01-05T07:46:19,comp_034_RT_1/2:target
e004957,33,comp_033_BOSP_2,component,transport,unload,logistics_resource_01,vehicle,2025-01-05T07:46:20,
e004958,36,prod_036_car_hd,product,disassembly,complete,ws-04_S1toS8,workstation,2025-01-05T07:47:03,comp_036_BOSP_2/2:removed
e004959,36,comp_036_BOSP_2,component,object,created,ws-04_S1toS8,workstation,2025-01-05T07:47:03,prod_036_car_hd:parent
e004960,33,comp_033_BOSP_2,component,buffer,enter,outgoing_storage,inbuf,2025-01-05T07:47:20,
e004961,33,comp_033_BOSP_2,component,buffer,exit,outgoing_storage,inbuf,2025-01-05T07:47:20,
e004962,33,comp_033_BOSP_2,component,system,exit,outgoing_storage,shipping,2025-01-05T07:47:20,
e004963,36,comp_036_BOSP_2,component,buffer,enter,ws-04_S1toS8,outbuf_to_store,2025-01-05T07:48:03,
e004964,36,prod_036_car_hd,product,disassembly,start,ws-04_S1toS8,workstation,2025-01-05T07:48:03,comp_036_BAT:target
e004965,40,prod_040_car_hd,product,buffer,exit,incoming_storage,outbuf_to_next,2025-01-05T07:49:04,
e004966,40,prod_040_car_hd,product,transport,load,logistics_resource_01,vehicle,2025-01-05T07:50:04,
e004967,35,prod_035_car_hd,product,disassembly,complete,ws-03_S1toS8,workstation,2025-01-05T07:50:11,comp_035_BAT:removed
e004968,35,comp_035_BAT,component,object,created,ws-03_S1toS8,workstation,2025-01-05T07:50:11,prod_035_car_hd:parent
e004969,35,comp_035_BAT,component,buffer,enter,ws-03_S1toS8,outbuf_to_store,2025-01-05T07:51:11,
e004970,35,prod_035_car_hd,product,disassembly,start,ws-03_S1toS8,workstation,2025-01-05T07:51:11,comp_035_RT_1/2:target
e004971,40,prod_040_car_hd,product,transport,unload,logistics_resource_01,vehicle,2025-01-05T07:51:52,
e004972,33,prod_033_car_tl,product,disassembly,complete,ws-01_S1toS8,workstation,2025-01-05T07:52:37,comp_033_RT_1/2:removed
e004973,33,comp_033_RT_1,component,object,created,ws-01_S1toS8,workstation,2025-01-05T07:52:37,prod_033_car_tl:parent
e004974,40,prod_040_car_hd,product,buffer,enter,ws-04_S1toS8,inbuf,2025-01-05T07:52:52,
e004975,33,comp_033_RT_1,component,buffer,enter,ws-01_S1toS8,outbuf_to_store,2025-01-05T07:53:37,
