exp_id,system,step_id,components,product_mix,automation_level,product_type,n_components,total_electricity,total_circularity,total_profit,total_revenue,total_cost,mean_electricity,mean_circularity,mean_profit,mean_revenue,mean_cost
exp042,system_03,2,BAT,front,a02,car_hd,25,1.5,5542.5,91045.75,91300,254.25,0.06,221.7,3641.83,3652.0,10.17
exp042,system_03,3,RT,front,a02,car_hd,50,4.0,3960.0,112338.0,113050,712.0,0.08,79.2,2246.76,2261.0,14.24
exp042,system_03,4,FT,front,a02,car_hd,50,2.5,2705.0,103914.0,104350,436.0,0.05,54.1,2078.28,2087.0,8.72
exp042,system_03,5,"FRONT_AXIS_GROUP, REAR_AXIS_GROUP",front,a02,car_hd,50,5.0,9182.5,216542.5,217400,857.5,0.1,183.65,4330.85,4348.0,17.15
exp042,system_03,5_1_1,"FAX, SSA",front,a02,car_hd,75,12.75,1240.5,48608.25,50850,2241.75,0.17,16.54,648.11,678.0,29.89
exp042,system_03,5_2_1,CHS,front,a02,car_hd,25,4.25,5790.0,120994.25,121750,755.75,0.17,231.6,4839.77,4870.0,30.23
exp042,system_03,5_2_2,"BSA, RAX_HD",front,a02,car_hd,75,7.0,2272.5,66196.75,67400,1203.25,0.09,30.3,882.62,898.67,16.04
exp042,system_03,1,BOSP,front,a02,car_tl,30,2.1,377.7,22566.3,22950,383.7,0.07,12.59,752.21,765.0,12.79
exp042,system_03,2,BAT,front,a02,car_tl,15,0.9,3325.5,54627.45,54780,152.55,0.06,221.7,3641.83,3652.0,10.17
exp042,system_03,3,RT,front,a02,car_tl,30,2.4,2376.0,67402.8,67830,427.2,0.08,79.2,2246.76,2261.0,14.24
exp042,system_03,4,"CRE, FT",front,a02,car_tl,45,1.5,1623.0,62346.15,62610,263.85,0.03,36.07,1385.47,1391.33,5.86
exp043,system_03,1,BOSP,front,a04,car_hd,50,3.5,629.5,37610.5,38250,639.5,0.07,12.59,752.21,765.0,12.79
exp043,system_03,2,BAT,front,a04,car_hd,25,1.5,5542.5,91045.75,91300,254.25,0.06,221.7,3641.83,3652.0,10.17
exp043,system_03,3,RT,front,a04,car_hd,50,4.0,3960.0,112338.0,113050,712.0,0.08,79.2,2246.76,2261.0,14.24
exp043,system_03,4,FT,front,a04,car_hd,50,2.5,2705.0,103914.0,104350,436.0,0.05,54.1,2078.28,2087.0,8.72
exp043,system_03,5,"FRONT_AXIS_GROUP, REAR_AXIS_GROUP",front,a04,car_hd,50,5.0,9182.5,216542.5,217400,857.5,0.1,183.65,4330.85,4348.0,17.15
exp043,system_03,5_1_1,"FAX, SSA",front,a04,car_hd,75,6.0,1240.5,49843.25,50850,1006.75,0.08,16.54,664.58,678.0,13.42
exp043,system_03,5_2_1,CHS,front,a04,car_hd,25,4.25,5790.0,120994.25,121750,755.75,0.17,231.6,4839.77,4870.0,30.23
exp043,system_03,5_2_2,"BSA, RAX_HD",front,a04,car_hd,75,6.0,2272.5,66393.25,67400,1006.75,0.08,30.3,885.24,898.67,13.42
exp043,system_03,1,BOSP,front,a04,car_tl,30,2.1,377.7,22566.3,22950,383.7,0.07,12.59,752.21,765.0,12.79
exp043,system_03,2,BAT,front,a04,car_tl,15,0.9,3325.5,54627.45,54780,152.55,0.06,221.7,3641.83,3652.0,10.17
exp043,system_03,3,RT,front,a04,car_tl,30,2.4,2376.0,67402.8,67830,427.2,0.08,79.2,2246.76,2261.0,14.24
exp043,system_03,4,"CRE, FT",front,a04,car_tl,45,1.5,1623.0,62346.15,62610,263.85,0.03,36.07,1385.47,1391.33,5.86
exp044,system_03,1,BOSP,front,a06,car_hd,50,3.5,629.5,37610.5,38250,639.5,0.07,12.59,752.21,765.0,12.79
exp044,system_03,2,BAT,front,a06,car_hd,25,1.5,5542.5,91045.75,91300,254.25,0.06,221.7,3641.83,3652.0,10.17
exp044,system_03,3,RT,front,a06,car_hd,50,4.0,3960.0,112338.0,113050,712.0,0.08,79.2,2246.76,2261.0,14.24
exp044,system_03,4,FT,front,a06,car_hd,50,2.5,2705.0,103914.0,104350,436.0,0.05,54.1,2078.28,2087.0,8.72
exp044,system_03,5,"FRONT_AXIS_GROUP, REAR_AXIS_GROUP",front,a06,car_hd,50,3.25,9182.5,216807.75,217400,592.25,0.06,183.65,4336.16,4348.0,11.84
exp044,system_03,5_1_1,"FAX, SSA",front,a06,car_hd,75,6.0,1240.5,49843.25,50850,1006.75,0.08,16.54,664.58,678.0,13.42
exp044,system_03,5_2_1,CHS,front,a06,car_hd,25,2.75,5790.0,121277.75,121750,472.25,0.11,231.6,4851.11,4870.0,18.89
exp044,system_03,5_2_2,"BSA, RAX_HD",front,a06,car_hd,75,6.0,2272.5,66393.25,67400,1006.75,0.08,30.3,885.24,898.67,13.42
exp044,system_03,1,BOSP,front,a06,car_tl,30,2.1,377.7,22566.3,22950,383.7,0.07,12.59,752.21,765.0,12.79
exp044,system_03,2,BAT,front,a06,car_tl,15,0.9,3325.5,54627.45,54780,152.55,0.06,221.7,3641.83,3652.0,10.17
exp044,system_03,3,RT,front,a06,car_tl,30,2.4,2376.0,67402.8,67830,427.2,0.08,79.2,2246.76,2261.0,14.24
exp044,system_03,4,"CRE, FT",front,a06,car_tl,45,1.5,1623.0,62346.15,62610,263.85,0.03,36.07,1385.47,1391.33,5.86
exp045,system_05,1,BOSP,front,a00,car_hd,50,3.5,629.5,37610.5,38250,639.5,0.07,12.59,752.21,765.0,12.79
exp045,system_05,2,BAT,front,a00,car_hd,25,1.5,5542.5,91045.75,91300,254.25,0.06,221.7,3641.83,3652.0,10.17
exp045,system_05,3,RT,front,a00,car_hd,50,4.5,3960.0,112236.0,113050,814.0,0.09,79.2,2244.72,2261.0,16.28
exp045,system_05,4,FT,front,a00,car_hd,50,5.0,2705.0,103441.5,104350,908.5,0.1,54.1,2068.83,2087.0,18.17
exp045,system_05,5,"FRONT_AXIS_GROUP, REAR_AXIS_GROUP",front,a00,car_hd,50,5.0,9182.5,216542.5,217400,857.5,0.1,183.65,4330.85,4348.0,17.15
exp045,system_05,5_1_1,"FAX, SSA",front,a00,car_hd,75,9.0,1240.5,49262.25,50850,1587.75,0.12,16.54,656.83,678.0,21.17
exp045,system_05,5_2_1,CHS,front,a00,car_hd,25,4.25,5790.0,120994.25,121750,755.75,0.17,231.6,4839.77,4870.0,30.23
exp045,system_05,5_2_2,"BSA, RAX_HD",front,a00,car_hd,75,7.0,2272.5,66196.75,67400,1203.25,0.09,30.3,882.62,898.67,16.04
exp045,system_05,1,BOSP,front,a00,car_tl,30,2.1,377.7,22566.3,22950,383.7,0.07,12.59,752.21,765.0,12.79
exp045,system_05,2,BAT,front,a00,car_tl,15,0.9,3325.5,54627.45,54780,152.55,0.06,221.7,3641.83,3652.0,10.17
exp045,system_05,3,RT,front,a00,car_tl,30,2.7,2376.0,67341.6,67830,488.4,0.09,79.2,2244.72,2261.0,16.28
exp045,system_05,4,"CRE, FT",front,a00,car_tl,45,3.0,1623.0,62062.65,62610,547.35,0.07,36.07,1379.17,1391.33,12.16
exp046,system_05,1,BOSP,front,a02,car_hd,50,3.5,629.5,37610.5,38250,639.5,0.07,12.59,752.21,765.0,12.79
exp046,system_05,2,BAT,front,a02,car_hd,25,1.5,5542.5,91045.75,91300,254.25,0.06,221.7,3641.83,3652.0,10.17
exp046,system_05,3,RT,front,a02,car_hd,50,4.0,3960.0,112338.0,113050,712.0,0.08,79.2,2246.76,2261.0,14.24
exp046,system_05,4,FT,front,a02,car_hd,50,2.5,2705.0,103914.0,104350,436.0,0.05,54.1,2078.28,2087.0,8.72
exp046,system_05,5,"FRONT_AXIS_GROUP, REAR_AXIS_GROUP",front,a02,car_hd,50,5.0,9182.5,216542.5,217400,857.5,0.1,183.65,4330.85,4348.0,17.15
exp046,system_05,5_1_1,"FAX, SSA",front,a02,car_hd,75,9.0,1240.5,49262.25,50850,1587.75,0.12,16.54,656.83,678.0,21.17
exp046,system_05,5_2_1,CHS,front,a02,car_hd,25,4.25,5790.0,120994.25,121750,755.75,0.17,231.6,4839.77,4870.0,30.23
exp046,system_05,5_2_2,"BSA, RAX_HD",front,a02,car_hd,75,7.0,2272.5,66196.75,67400,1203.25,0.09,30.3,882.62,898.67,16.04
exp046,system_05,1,BOSP,front,a02,car_tl,30,2.1,377.7,22566.3,22950,383.7,0.07,12.59,752.21,765.0,12.79
exp046,system_05,2,BAT,front,a02,car_tl,15,0.9,3325.5,54627.45,54780,152.55,0.06,221.7,3641.83,3652.0,10.17
exp046,system_05,3,RT,front,a02,car_tl,30,2.4,2376.0,67402.8,67830,427.2,0.08,79.2,2246.76,2261.0,14.24
exp046,system_05,4,"CRE, FT",front,a02,car_tl,45,1.5,1623.0,62346.15,62610,263.85,0.03,36.07,1385.47,1391.33,5.86
exp047,system_05,1,BOSP,front,a04,car_hd,50,3.5,629.5,37610.5,38250,639.5,0.07,12.59,752.21,765.0,12.79
exp047,system_05,2,BAT,front,a04,car_hd,25,1.5,5542.5,91045.75,91300,254.25,0.06,221.7,3641.83,3652.0,10.17
exp047,system_05,3,RT,front,a04,car_hd,50,4.0,3960.0,112338.0,113050,712.0,0.08,79.2,2246.76,2261.0,14.24
exp047,system_05,4,FT,front,a04,car_hd,50,2.5,2705.0,103914.0,104350,436.0,0.05,54.1,2078.28,2087.0,8.72
exp047,system_05,5,"FRONT_AXIS_GROUP, REAR_AXIS_GROUP",front,a04,car_hd,50,5.0,9182.5,216542.5,217400,857.5,0.1,183.65,4330.85,4348.0,17.15
exp047,system_05,5_1_1,"FAX, SSA",front,a04,car_hd,75,6.0,1240.5,49843.25,50850,1006.75,0.08,16.54,664.58,678.0,13.42
exp047,system_05,5_2_1,CHS,front,a04,car_hd,25,4.25,5790.0,120994.25,121750,755.75,0.17,231.6,4839.77,4870.0,30.23
exp047,system_05,5_2_2,"BSA, RAX_HD",front,a04,car_hd,75,6.0,2272.5,66393.25,67400,1006.75,0.08,30.3,885.24,898.67,13.42
exp047,system_05,1,BOSP,front,a04,car_tl,30,2.1,377.7,22566.3,22950,383.7,0.07,12.59,752.21,765.0,12.79
exp047,system_05,2,BAT,front,a04,car_tl,15,0.9,3325.5,54627.45,54780,152.55,0.06,221.7,3641.83,3652.0,10.17
exp047,system_05,3,RT,front,a04,car_tl,30,2.4,2376.0,67402.8,67830,427.2,0.08,79.2,2246.76,2261.0,14.24
exp047,system_05,4,"CRE, FT",front,a04,car_tl,45,1.5,1623.0,62346.15,62610,263.85,0.03,36.07,1385.47,1391.33,5.86
exp048,system_05,1,BOSP,front,a06,car_hd,50,3.5,629.5,37610.5,38250,639.5,0.07,12.59,752.21,765.0,12.79
exp048,system_05,2,BAT,front,a06,car_hd,25,1.5,5542.5,91045.75,91300,254.25,0.06,221.7,3641.83,3652.0,10.17
exp048,system_05,3,RT,front,a06,car_hd,50,4.0,3960.0,112338.0,113050,712.0,0.08,79.2,2246.76,2261.0,14.24
exp048,system_05,4,FT,front,a06,car_hd,50,2.5,2705.0,103914.0,104350,436.0,0.05,54.1,2078.28,2087.0,8.72
exp048,system_05,5,"FRONT_AXIS_GROUP, REAR_AXIS_GROUP",front,a06,car_hd,50,3.25,9182.5,216807.75,217400,592.25,0.06,183.65,4336.16,4348.0,11.84
exp048,system_05,5_1_1,"FAX, SSA",front,a06,car_hd,75,6.0,1240.5,49843.25,50850,1006.75,0.08,16.54,664.58,678.0,13.42
exp048,system_05,5_2_1,CHS,front,a06,car_hd,25,2.75,5790.0,121277.75,121750,472.25,0.11,231.6,4851.11,4870.0,18.89
exp048,system_05,5_2_2,"BSA, RAX_HD",front,a06,car_hd,75,6.0,2272.5,66393.25,67400,1006.75,0.08,30.3,885.24,898.67,13.42
exp048,system_05,1,BOSP,front,a06,car_tl,30,2.1,377.7,22566.3,22950,383.7,0.07,12.59,752.21,765.0,12.79
exp048,system_05,2,BAT,front,a06,car_tl,15,0.9,3325.5,54627.45,54780,152.55,0.06,221.7,3641.83,3652.0,10.17
exp048,system_05,3,RT,front,a06,car_tl,30,2.4,2376.0,67402.8,67830,427.2,0.08,79.2,2246.76,2261.0,14.24
exp048,system_05,4,"CRE, FT",front,a06,car_tl,45,1.5,1623.0,62346.15,62610,263.85,0.03,36.07,1385.47,1391.33,5.86
exp049,system_01,1,BOSP,rear,a00,car_rd,40,2.8,503.6,30088.4,30600,511.6,0.07,12.59,752.21,765.0,12.79
exp049,system_01,2,RT,rear,a00,car_rd,40,3.6,3168.0,89788.8,90440,651.2,0.09,79.2,2244.72,2261.0,16.28
exp049,system_01,3,CORE,rear,a00,car_rd,20,3.4,6720.0,190695.4,191300,604.6,0.17,336.0,9534.77,9565.0,30.23
exp049,system_01,4,"BSA, RAX_RD",rear,a00,car_rd,60,5.6,5799.6,122517.4,123480,962.6,0.09,96.66,2041.96,2058.0,16.04
exp049,system_01,1,RT,rear,a00,car_sa,40,3.6,3168.0,89788.8,90440,651.2,0.09,79.2,2244.72,2261.0,16.28
exp049,system_01,2,FT,rear,a00,car_sa,40,4.0,2164.0,82753.2,83480,726.8,0.1,54.1,2068.83,2087.0,18.17
exp049,system_01,3,SSA,rear,a00,car_sa,40,7.2,97.6,13332.8,14600,1267.2,0.18,2.44,333.32,365.0,31.68
exp049,system_01,4,"BSA, CSEB-NABS",rear,a00,car_sa,60,7.85,3732.0,83165.0,84520,1355.0,0.13,62.2,1386.08,1408.67,22.58
exp050,system_01,1,BOSP,rear,a02,car_rd,40,2.8,503.6,30088.4,30600,511.6,0.07,12.59,752.21,765.0,12.79
exp050,system_01,2,RT,rear,a02,car_rd,40,3.2,3168.0,89870.4,90440,569.6,0.08,79.2,2246.76,2261.0,14.24
exp050,system_01,3,CORE,rear,a02,car_rd,20,3.4,6720.0,190695.4,191300,604.6,0.17,336.0,9534.77,9565.0,30.23
exp050,system_01,4,"BSA, RAX_RD",rear,a02,car_rd,60,7.85,5799.6,122125.0,123480,1355.0,0.13,96.66,2035.42,2058.0,22.58
exp050,system_01,1,RT,rear,a02,car_sa,40,3.2,3168.0,89870.4,90440,569.6,0.08,79.2,2246.76,2261.0,14.24
exp050,system_01,2,FT,rear,a02,car_sa,40,2.0,2164.0,83131.2,83480,348.8,0.05,54.1,2078.28,2087.0,8.72
exp050,system_01,3,SSA,rear,a02,car_sa,40,7.2,97.6,13332.8,14600,1267.2,0.18,2.44,333.32,365.0,31.68
exp050,system_01,4,"BSA, CSEB-NABS",rear,a02,car_sa,60,5.6,3732.0,83557.4,84520,962.6,0.09,62.2,1392.62,1408.67,16.04
exp051,system_01,1,BOSP,rear,a04,car_rd,40,2.8,503.6,30088.4,30600,511.6,0.07,12.59,752.21,765.0,12.79
exp051,system_01,2,RT,rear,a04,car_rd,40,3.2,3168.0,89870.4,90440,569.6,0.08,79.2,2246.76,2261.0,14.24
exp051,system_01,3,CORE,rear,a04,car_rd,20,3.4,6720.0,190695.4,191300,604.6,0.17,336.0,9534.77,9565.0,30.23
exp051,system_01,4,"BSA, RAX_RD",rear,a04,car_rd,60,4.8,5799.6,122674.6,123480,805.4,0.08,96.66,2044.58,2058.0,13.42
exp051,system_01,1,RT,rear,a04,car_sa,40,3.2,3168.0,89870.4,90440,569.6,0.08,79.2,2246.76,2261.0,14.24
exp051,system_01,2,FT,rear,a04,car_sa,40,2.0,2164.0,83131.2,83480,348.8,0.05,54.1,2078.28,2087.0,8.72
exp051,system_01,3,SSA,rear,a04,car_sa,40,4.8,97.6,13797.6,14600,802.4,0.12,2.44,344.94,365.0,20.06
exp051,system_01,4,"BSA, CSEB-NABS",rear,a04,car_sa,60,4.8,3732.0,83714.6,84520,805.4,0.08,62.2,1395.24,1408.67,13.42
exp052,system_01,1,BOSP,rear,a06,car_rd,40,2.8,503.6,30088.4,30600,511.6,0.07,12.59,752.21,765.0,12.79
exp052,system_01,2,RT,rear,a06,car_rd,40,3.2,3168.0,89870.4,90440,569.6,0.08,79.2,2246.76,2261.0,14.24
exp052,system_01,3,CORE,rear,a06,car_rd,20,2.2,6720.0,190922.2,191300,377.8,0.11,336.0,9546.11,9565.0,18.89
exp052,system_01,4,"BSA, RAX_RD",rear,a06,car_rd,60,4.8,5799.6,122674.6,123480,805.4,0.08,96.66,2044.58,2058.0,13.42
exp052,system_01,1,RT,rear,a06,car_sa,40,3.2,3168.0,89870.4,90440,569.6,0.08,79.2,2246.76,2261.0,14.24
exp052,system_01,2,FT,rear,a06,car_sa,40,2.0,2164.0,83131.2,83480,348.8,0.05,54.1,2078.28,2087.0,8.72
exp052,system_01,3,SSA,rear,a06,car_sa,40,4.8,97.6,13797.6,14600,802.4,0.12,2.44,344.94,365.0,20.06
exp052,system_01,4,"BSA, CSEB-NABS",rear,a06,car_sa,60,4.8,3732.0,83714.6,84520,805.4,0.08,62.2,1395.24,1408.67,13.42
exp053,system_02,1,BOSP,rear,a00,car_rd,40,2.8,503.6,30088.4,30600,511.6,0.07,12.59,752.21,765.0,12.79
exp053,system_02,2,RT,rear,a00,car_rd,40,3.6,3168.0,89788.8,90440,651.2,0.09,79.2,2244.72,2261.0,16.28
exp053,system_02,3,CORE,rear,a00,car_rd,20,3.4,6720.0,190695.4,191300,604.6,0.17,336.0,9534.77,9565.0,30.23
exp053,system_02,4,"BSA, RAX_RD",rear,a00,car_rd,60,5.6,5799.6,122517.4,123480,962.6,0.09,96.66,2041.96,2058.0,16.04
exp053,system_02,1,RT,rear,a00,car_sa,40,3.6,3168.0,89788.8,90440,651.2,0.09,79.2,2244.72,2261.0,16.28
exp053,system_02,2,FT,rear,a00,car_sa,40,4.0,2164.0,82753.2,83480,726.8,0.1,54.1,2068.83,2087.0,18.17
exp053,system_02,3,SSA,rear,a00,car_sa,40,7.2,97.6,13332.8,14600,1267.2,0.18,2.44,333.32,365.0,31.68
exp053,system_02,4,"BSA, CSEB-NABS",rear,a00,car_sa,60,5.6,3732.0,83557.4,84520,962.6,0.09,62.2,1392.62,1408.67,16.04
exp054,system_02,1,BOSP,rear,a02,car_rd,40,2.8,503.6,30088.4,30600,511.6,0.07,12.59,752.21,765.0,12.79
exp054,system_02,2,RT,rear,a02,car_rd,40,3.2,3168.0,89870.4,90440,569.6,0.08,79.2,2246.76,2261.0,14.24
exp054,system_02,3,CORE,rear,a02,car_rd,20,3.4,6720.0,190695.4,191300,604.6,0.17,336.0,9534.77,9565.0,30.23
exp054,system_02,4,"BSA, RAX_RD",rear,a02,car_rd,60,5.6,5799.6,122517.4,123480,962.6,0.09,96.66,2041.96,2058.0,16.04
exp054,system_02,1,RT,rear,a02,car_sa,40,3.2,3168.0,89870.4,90440,569.6,0.08,79.2,2246.76,2261.0,14.24
exp054,system_02,2,FT,rear,a02,car_sa,40,2.0,2164.0,83131.2,83480,348.8,0.05,54.1,2078.28,2087.0,8.72
exp054,system_02,3,SSA,rear,a02,car_sa,40,7.2,97.6,13332.8,14600,1267.2,0.18,2.44,333.32,365.0,31.68
exp054,system_02,4,"BSA, CSEB-NABS",rear,a02,car_sa,60,5.6,3732.0,83557.4,84520,962.6,0.09,62.2,1392.62,1408.67,16.04
exp055,system_02,1,BOSP,rear,a04,car_rd,40,2.8,503.6,30088.4,30600,511.6,0.07,12.59,752.21,765.0,12.79
exp055,system_02,2,RT,rear,a04,car_rd,40,3.2,3168.0,89870.4,90440,569.6,0.08,79.2,2246.76,2261.0,14.24
exp055,system_02,3,CORE,rear,a04,car_rd,20,3.4,6720.0,190695.4,191300,604.6,0.17,336.0,9534.77,9565.0,30.23
exp055,system_02,4,"BSA, RAX_RD",rear,a04,car_rd,60,4.8,5799.6,122674.6,123480,805.4,0.08,96.66,2044.58,2058.0,13.42
exp055,system_02,1,RT,rear,a04,car_sa,40,3.2,3168.0,89870.4,90440,569.6,0.08,79.2,2246.76,2261.0,14.24
exp055,system_02,2,FT,rear,a04,car_sa,40,2.0,2164.0,83131.2,83480,348.8,0.05,54.1,2078.28,2087.0,8.72
exp055,system_02,3,SSA,rear,a04,car_sa,40,4.8,97.6,13797.6,14600,802.4,0.12,2.44,344.94,365.0,20.06
exp055,system_02,4,"BSA, CSEB-NABS",rear,a04,car_sa,60,4.8,3732.0,83714.6,84520,805.4,0.08,62.2,1395.24,1408.67,13.42
exp056,system_02,1,BOSP,rear,a06,car_rd,40,2.8,503.6,30088.4,30600,511.6,0.07,12.59,752.21,765.0,12.79
exp056,system_02,2,RT,rear,a06,car_rd,40,3.2,3168.0,89870.4,90440,569.6,0.08,79.2,2246.76,2261.0,14.24
exp056,system_02,3,CORE,rear,a06,car_rd,20,2.2,6720.0,190922.2,191300,377.8,0.11,336.0,9546.11,9565.0,18.89
exp056,system_02,4,"BSA, RAX_RD",rear,a06,car_rd,60,4.8,5799.6,122674.6,123480,805.4,0.08,96.66,2044.58,2058.0,13.42
exp056,system_02,1,RT,rear,a06,car_sa,40,3.2,3168.0,89870.4,90440,569.6,0.08,79.2,2246.76,2261.0,14.24
exp056,system_02,2,FT,rear,a06,car_sa,40,2.0,2164.0,83131.2,83480,348.8,0.05,54.1,2078.28,2087.0,8.72
exp056,system_02,3,SSA,rear,a06,car_sa,40,4.8,97.6,13797.6,14600,802.4,0.12,2.44,344.94,365.0,20.06
exp056,system_02,4,"BSA, CSEB-NABS",rear,a06,car_sa,60,4.8,3732.0,83714.6,84520,805.4,0.08,62.2,1395.24,1408.67,13.42
exp057,system_03,1,BOSP,rear,a00,car_rd,40,2.8,503.6,30088.4,30600,511.6,0.07,12.59,752.21,765.0,12.79
exp057,system_03,2,RT,rear,a00,car_rd,40,3.6,3168.0,89788.8,90440,651.2,0.09,79.2,2244.72,2261.0,16.28
exp057,system_03,3,CORE,rear,a00,car_rd,20,3.4,6720.0,190695.4,191300,604.6,0.17,336.0,9534.77,9565.0,30.23
exp057,system_03,4,"BSA, RAX_RD",rear,a00,car_rd,60,5.6,5799.6,122517.4,123480,962.6,0.09,96.66,2041.96,2058.0,16.04
exp057,system_03,1,RT,rear,a00,car_sa,40,3.6,3168.0,89788.8,90440,651.2,0.09,79.2,2244.72,2261.0,16.28
exp057,system_03,2,FT,rear,a00,car_sa,40,4.0,2164.0,82753.2,83480,726.8,0.1,54.1,2068.83,2087.0,18.17
exp057,system_03,3,SSA,rear,a00,car_sa,40,7.2,97.6,13332.8,14600,1267.2,0.18,2.44,333.32,365.0,31.68
exp057,system_03,4,"BSA, CSEB-NABS",rear,a00,car_sa,60,5.6,3732.0,83557.4,84520,962.6,0.09,62.2,1392.62,1408.67,16.04
exp058,system_03,1,BOSP,rear,a02,car_rd,40,2.8,503.6,30088.4,30600,511.6,0.07,12.59,752.21,765.0,12.79
exp058,system_03,2,RT,rear,a02,car_rd,40,3.2,3168.0,89870.4,90440,569.6,0.08,79.2,2246.76,2261.0,14.24
exp058,system_03,3,CORE,rear,a02,car_rd,20,3.4,6720.0,190695.4,191300,604.6,0.17,336.0,9534.77,9565.0,30.23
exp058,system_03,4,"BSA, RAX_RD",rear,a02,car_rd,60,5.6,5799.6,122517.4,123480,962.6,0.09,96.66,2041.96,2058.0,16.04
exp058,system_03,1,RT,rear,a02,car_sa,40,3.2,3168.0,89870.4,90440,569.6,0.08,79.2,2246.76,2261.0,14.24
exp058,system_03,2,FT,rear,a02,car_sa,40,2.0,2164.0,83131.2,83480,348.8,0.05,54.1,2078.28,2087.0,8.72
exp058,system_03,3,SSA,rear,a02,car_sa,40,7.2,97.6,13332.8,14600,1267.2,0.18,2.44,333.32,365.0,31.68
exp058,system_03,4,"BSA, CSEB-NABS",rear,a02,car_sa,60,5.6,3732.0,83557.4,84520,962.6,0.09,62.2,1392.62,1408.67,16.04
exp059,system_03,1,BOSP,rear,a04,car_rd,40,2.8,503.6,30088.4,30600,511.6,0.07,12.59,752.21,765.0,12.79
exp059,system_03,2,RT,rear,a04,car_rd,40,3.2,3168.0,89870.4,90440,569.6,0.08,79.2,2246.76,2261.0,14.24
exp059,system_03,3,CORE,rear,a04,car_rd,20,3.4,6720.0,190695.4,191300,604.6,0.17,336.0,9534.77,9565.0,30.23
exp059,system_03,4,"BSA, RAX_RD",rear,a04,car_rd,60,4.8,5799.6,122674.6,123480,805.4,0.08,96.66,2044.58,2058.0,13.42
exp059,system_03,1,RT,rear,a04,car_sa,40,3.2,3168.0,89870.4,90440,569.6,0.08,79.2,2246.76,2261.0,14.24
exp059,system_03,2,FT,rear,a04,car_sa,40,2.0,2164.0,83131.2,83480,348.8,0.05,54.1,2078.28,2087.0,8.72
exp059,system_03,3,SSA,rear,a04,car_sa,40,4.8,97.6,13797.6,14600,802.4,0.12,2.44,344.94,365.0,20.06
exp059,system_03,4,"BSA, CSEB-NABS",rear,a04,car_sa,60,4.8,3732.0,83714.6,84520,805.4,0.08,62.2,1395.24,1408.67,13.42
exp060,system_03,1,BOSP,rear,a06,car_rd,40,2.8,503.6,30088.4,30600,511.6,0.07,12.59,752.21,765.0,12.79
exp060,system_03,2,RT,rear,a06,car_rd,40,3.2,3168.0,89870.4,90440,569.6,0.08,79.2,2246.76,2261.0,14.24
exp060,system_03,3,CORE,rear,a06,car_rd,20,2.2,6720.0,190922.2,191300,377.8,0.11,336.0,9546.11,9565.0,18.89
exp060,system_03,4,"BSA, RAX_RD",rear,a06,car_rd,60,4.8,5799.6,122674.6,123480,805.4,0.08,96.66,2044.58,2058.0,13.42
exp060,system_03,1,RT,rear,a06,car_sa,40,3.2,3168.0,89870.4,90440,569.6,0.08,79.2,2246.76,2261.0,14.24
exp060,system_03,2,FT,rear,a06,car_sa,40,2.0,2164.0,83131.2,83480,348.8,0.05,54.1,2078.28,2087.0,8.72
exp060,system_03,3,SSA,rear,a06,car_sa,40,4.8,97.6,13797.6,14600,802.4,0.12,2.44,344.94,365.0,20.06
exp060,system_03,4,"BSA, CSEB-NABS",rear,a06,car_sa,60,4.8,3732.0,83714.6,84520,805.4,0.08,62.2,1395.24,1408.67,13.42
exp061,system_05,1,BOSP,rear,a00,car_rd,40,2.8,503.6,30088.4,30600,511.6,0.07,12.59,752.21,765.0,12.79
exp061,system_05,2,RT,rear,a00,car_rd,40,3.6,3168.0,89788.8,90440,651.2,0.09,79.2,2244.72,2261.0,16.28
exp061,system_05,3,CORE,rear,a00,car_rd,20,3.4,6720.0,190695.4,191300,604.6,0.17,336.0,9534.77,9565.0,30.23
exp061,system_05,4,"BSA, RAX_RD",rear,a00,car_rd,60,5.6,5799.6,122517.4,123480,962.6,0.09,96.66,2041.96,2058.0,16.04
exp061,system_05,1,RT,rear,a00,car_sa,40,3.6,3168.0,89788.8,90440,651.2,0.09,79.2,2244.72,2261.0,16.28
exp061,system_05,2,FT,rear,a00,car_sa,40,4.0,2164.0,82753.2,83480,726.8,0.1,54.1,2068.83,2087.0,18.17
exp061,system_05,3,SSA,rear,a00,car_sa,40,7.2,97.6,13332.8,14600,1267.2,0.18,2.44,333.32,365.0,31.68
exp061,system_05,4,"BSA, CSEB-NABS",rear,a00,car_sa,60,5.6,3732.0,83557.4,84520,962.6,0.09,62.2,1392.62,1408.67,16.04
exp062,system_05,1,BOSP,rear,a02,car_rd,40,2.8,503.6,30088.4,30600,511.6,0.07,12.59,752.21,765.0,12.79
exp062,system_05,2,RT,rear,a02,car_rd,40,3.2,3168.0,89870.4,90440,569.6,0.08,79.2,2246.76,2261.0,14.24
exp062,system_05,3,CORE,rear,a02,car_rd,20,3.4,6720.0,190695.4,191300,604.6,0.17,336.0,9534.77,9565.0,30.23
exp062,system_05,4,"BSA, RAX_RD",rear,a02,car_rd,60,5.6,5799.6,122517.4,123480,962.6,0.09,96.66,2041.96,2058.0,16.04
exp062,system_05,1,RT,rear,a02,car_sa,40,3.2,3168.0,89870.4,90440,569.6,0.08,79.2,2246.76,2261.0,14.24
exp062,system_05,2,FT,rear,a02,car_sa,40,2.0,2164.0,83131.2,83480,348.8,0.05,54.1,2078.28,2087.0,8.72
